               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 151,            0.022916,           0.0074433,           0.0016575,             0.99204,             0.99571,             0.99452,             0.80682,            0.016649,           0.0036976,          0.00025364,            0.007525,            0.007525,            0.007525
                 152,            0.022667,             0.00725,           0.0013853,             0.99568,             0.99832,             0.99462,             0.78654,            0.017589,           0.0036629,          0.00018964,           0.0075085,           0.0075085,           0.0075085
                 153,             0.02184,           0.0072679,           0.0016604,             0.99663,             0.99744,             0.99456,              0.8186,            0.015815,           0.0034384,          0.00021994,            0.007492,            0.007492,            0.007492
                 154,            0.021303,           0.0071649,           0.0016518,             0.99662,             0.99828,             0.99443,             0.81098,            0.015937,           0.0035252,          0.00018409,           0.0074755,           0.0074755,           0.0074755
                 155,            0.022424,           0.0069215,           0.0014364,             0.99424,              0.9964,             0.99463,             0.80839,            0.016327,           0.0035976,          0.00021014,            0.007459,            0.007459,            0.007459
                 156,            0.021727,           0.0069987,           0.0011375,             0.99575,             0.99689,             0.99463,             0.79361,            0.017079,            0.003629,          0.00019269,           0.0074425,           0.0074425,           0.0074425
                 157,            0.022023,           0.0070017,           0.0014549,             0.99659,             0.99817,             0.99457,             0.80862,            0.016436,           0.0035531,          0.00018067,            0.007426,            0.007426,            0.007426
                 158,            0.021687,           0.0070085,            0.001492,             0.99572,             0.99567,             0.99476,             0.81051,            0.016427,            0.003562,          0.00018026,           0.0074095,           0.0074095,           0.0074095
                 159,            0.021941,           0.0070805,            0.001292,             0.99505,             0.99824,             0.99492,             0.81109,            0.016104,           0.0034935,           0.0001835,            0.007393,            0.007393,            0.007393
                 160,            0.021679,           0.0072974,           0.0014201,             0.99277,             0.99816,             0.99495,             0.81006,            0.016069,           0.0035774,          0.00017544,           0.0073765,           0.0073765,           0.0073765
                 161,            0.021308,           0.0069726,           0.0015765,             0.99524,             0.99744,             0.99492,             0.81981,            0.015596,           0.0035644,          0.00016597,             0.00736,             0.00736,             0.00736
                 162,            0.021822,           0.0069781,           0.0016691,             0.99498,             0.99911,             0.99446,             0.80761,            0.016462,           0.0036707,          0.00018508,           0.0073435,           0.0073435,           0.0073435
                 163,             0.02161,           0.0069836,           0.0012202,             0.99494,             0.99912,             0.99459,             0.81703,            0.015877,           0.0035376,          0.00016252,            0.007327,            0.007327,            0.007327
                 164,            0.022039,           0.0072509,           0.0014903,             0.99579,             0.99832,             0.99459,             0.80422,            0.016776,           0.0036373,           0.0001843,           0.0073105,           0.0073105,           0.0073105
                 165,            0.021713,           0.0072242,           0.0015266,             0.99743,             0.99671,             0.99481,             0.81096,            0.016348,            0.003601,          0.00019176,            0.007294,            0.007294,            0.007294
                 166,            0.022565,           0.0067951,           0.0015828,             0.99749,             0.99553,             0.99489,             0.80065,            0.016513,           0.0036105,          0.00020583,           0.0072775,           0.0072775,           0.0072775
                 167,            0.021943,            0.007012,           0.0012137,             0.99743,             0.99743,             0.99477,             0.80858,            0.015929,           0.0035564,          0.00016388,            0.007261,            0.007261,            0.007261
                 168,            0.021417,           0.0069141,           0.0013253,             0.99569,             0.99701,             0.99496,             0.81833,             0.01575,           0.0034902,          0.00020937,           0.0072445,           0.0072445,           0.0072445
                 169,            0.021203,           0.0068902,           0.0014672,             0.99669,             0.99583,             0.99446,             0.82718,             0.01535,             0.00343,          0.00017199,            0.007228,            0.007228,            0.007228
                 170,            0.022135,           0.0070428,           0.0011989,             0.99813,             0.99655,             0.99499,             0.81143,            0.016575,           0.0035415,          0.00015311,           0.0072115,           0.0072115,           0.0072115
                 171,            0.021064,           0.0072658,           0.0012927,             0.99707,             0.99752,             0.99434,             0.82119,            0.015333,           0.0034686,          0.00019229,            0.007195,            0.007195,            0.007195
                 172,            0.021782,           0.0071004,           0.0014471,             0.99814,             0.99656,             0.99474,             0.82156,            0.015364,           0.0034595,          0.00015331,           0.0071785,           0.0071785,           0.0071785
                 173,            0.021148,           0.0069508,           0.0012675,             0.99663,             0.99534,             0.99454,             0.81978,             0.01551,           0.0035303,          0.00020154,            0.007162,            0.007162,            0.007162
                 174,            0.021766,           0.0069189,           0.0015232,             0.99916,             0.99223,              0.9945,             0.81633,            0.015906,           0.0035154,          0.00020877,           0.0071455,           0.0071455,           0.0071455
                 175,            0.021658,            0.006798,           0.0011592,              0.9976,             0.99731,             0.99472,             0.81557,            0.015839,           0.0034928,          0.00015707,            0.007129,            0.007129,            0.007129
                 176,            0.021196,           0.0068797,           0.0013517,             0.99918,             0.99564,             0.99496,             0.81772,            0.015493,           0.0034435,          0.00014032,           0.0071125,           0.0071125,           0.0071125
                 177,            0.021281,           0.0069303,           0.0012528,             0.99369,             0.99825,             0.99497,             0.79827,            0.016701,           0.0035478,           0.0001695,            0.007096,            0.007096,            0.007096
                 178,            0.021378,           0.0069164,           0.0012875,             0.99671,             0.99481,             0.99489,             0.81041,            0.016244,           0.0035165,          0.00017556,           0.0070795,           0.0070795,           0.0070795
                 179,            0.020795,           0.0067751,           0.0013585,             0.99726,             0.99825,             0.99482,             0.82605,            0.015112,           0.0034013,          0.00021719,            0.007063,            0.007063,            0.007063
                 180,            0.020911,           0.0068175,           0.0015724,             0.99743,             0.99881,             0.99495,             0.82581,            0.015295,           0.0034519,          0.00017019,           0.0070465,           0.0070465,           0.0070465
                 181,            0.021036,           0.0067357,           0.0013799,             0.99557,             0.99912,             0.99499,             0.82932,            0.015024,           0.0033689,          0.00015911,             0.00703,             0.00703,             0.00703
                 182,            0.020929,           0.0067277,            0.001344,             0.99699,             0.99576,             0.99489,             0.83323,            0.014646,            0.003348,          0.00019541,           0.0070135,           0.0070135,           0.0070135
                 183,            0.020646,           0.0065998,            0.001141,             0.99728,             0.99566,             0.99462,             0.83675,            0.014515,           0.0033149,          0.00016839,            0.006997,            0.006997,            0.006997
                 184,            0.020948,           0.0068648,           0.0010126,             0.99582,             0.99706,             0.99489,             0.83373,            0.014719,           0.0033929,          0.00016541,           0.0069805,           0.0069805,           0.0069805
                 185,            0.020416,           0.0067118,            0.001172,             0.99768,             0.99832,             0.99496,             0.83902,            0.014014,           0.0032864,          0.00015174,            0.006964,            0.006964,            0.006964
                 186,            0.020694,           0.0067946,           0.0012534,             0.99782,             0.99502,             0.99489,             0.82994,            0.014961,           0.0033749,          0.00014124,           0.0069475,           0.0069475,           0.0069475
                 187,             0.02073,           0.0069023,           0.0011846,             0.99646,             0.99737,             0.99459,             0.82934,            0.015016,           0.0033426,          0.00016843,            0.006931,            0.006931,            0.006931
                 188,            0.020609,           0.0067278,           0.0012188,             0.99752,             0.99893,             0.99479,             0.83533,            0.014618,           0.0033222,           0.0002077,           0.0069145,           0.0069145,           0.0069145
                 189,            0.020141,           0.0068179,           0.0009287,             0.99752,             0.99717,             0.99495,              0.8301,            0.015076,           0.0033418,          0.00013599,            0.006898,            0.006898,            0.006898
                 190,            0.020151,           0.0068992,           0.0012551,             0.99606,             0.99912,             0.99499,             0.83535,            0.014258,           0.0032207,           0.0001385,           0.0068815,           0.0068815,           0.0068815
                 191,            0.020289,           0.0066825,           0.0012433,             0.99662,             0.99912,             0.99482,             0.83445,              0.0143,           0.0032659,          0.00017468,            0.006865,            0.006865,            0.006865
                 192,            0.020334,           0.0066694,           0.0012666,              0.9957,             0.99824,             0.99488,              0.8429,             0.01399,           0.0032935,          0.00015765,           0.0068485,           0.0068485,           0.0068485
                 193,            0.019659,           0.0065631,           0.0010478,             0.99358,             0.99339,             0.99483,             0.83031,            0.014554,           0.0034149,          0.00013796,            0.006832,            0.006832,            0.006832
                 194,            0.020021,           0.0065095,          0.00099085,             0.99918,             0.99664,               0.995,             0.83783,            0.014373,           0.0032344,          0.00013876,           0.0068155,           0.0068155,           0.0068155
                 195,             0.01983,           0.0066712,            0.001024,             0.99765,             0.99912,               0.995,             0.83369,            0.014307,           0.0032761,          0.00014296,            0.006799,            0.006799,            0.006799
                 196,            0.020465,           0.0068042,           0.0012466,             0.99997,             0.99743,               0.995,             0.83548,            0.014253,           0.0032108,           0.0001553,           0.0067825,           0.0067825,           0.0067825
                 197,            0.019719,           0.0067283,           0.0011151,             0.99751,             0.99736,             0.99497,             0.82434,            0.015382,           0.0033616,          0.00015272,            0.006766,            0.006766,            0.006766
                 198,            0.020487,           0.0064441,            0.001058,             0.99781,             0.99576,             0.99499,             0.83836,            0.014328,           0.0032863,          0.00017846,           0.0067495,           0.0067495,           0.0067495
                 199,             0.02018,           0.0066934,           0.0010408,             0.99912,             0.99681,             0.99487,             0.84245,            0.014044,           0.0033539,          0.00016986,            0.006733,            0.006733,            0.006733
                 200,            0.019975,           0.0063167,           0.0011423,             0.99908,             0.99822,             0.99495,             0.84143,            0.013866,           0.0032968,          0.00014192,           0.0067165,           0.0067165,           0.0067165
                 201,            0.019822,           0.0066064,           0.0011732,             0.99784,             0.99912,               0.995,             0.84472,            0.013728,           0.0032301,          0.00015448,              0.0067,              0.0067,              0.0067
                 202,            0.020616,           0.0069049,           0.0013886,             0.99964,             0.99825,               0.995,             0.84301,            0.014185,           0.0032291,          0.00016559,           0.0066835,           0.0066835,           0.0066835
                 203,            0.019915,           0.0064407,           0.0010549,             0.99988,             0.99825,               0.995,             0.83757,            0.014126,           0.0032603,          0.00013674,            0.006667,            0.006667,            0.006667
                 204,            0.020491,           0.0066629,           0.0013265,             0.99858,             0.99733,             0.99484,             0.83872,            0.014464,           0.0032728,          0.00017441,           0.0066505,           0.0066505,           0.0066505
                 205,            0.020107,           0.0066862,           0.0012576,             0.99901,             0.99664,             0.99498,             0.84193,            0.014346,           0.0032187,          0.00018899,            0.006634,            0.006634,            0.006634
                 206,            0.020129,           0.0069325,           0.0012746,              0.9984,             0.99891,             0.99489,             0.84883,             0.01361,           0.0031358,          0.00013897,           0.0066175,           0.0066175,           0.0066175
                 207,            0.019861,           0.0065674,           0.0012457,             0.99772,             0.99825,             0.99441,             0.83955,            0.014179,           0.0031911,           0.0001453,            0.006601,            0.006601,            0.006601
                 208,             0.02042,            0.006622,           0.0010822,             0.99672,             0.99729,             0.99463,             0.84416,            0.013837,           0.0031236,          0.00014793,           0.0065845,           0.0065845,           0.0065845
                 209,            0.019486,           0.0064653,           0.0013091,             0.99752,             0.99649,             0.99453,             0.84513,            0.013991,           0.0031678,          0.00023749,            0.006568,            0.006568,            0.006568
                 210,            0.019454,           0.0064789,           0.0010584,             0.99913,             0.99824,              0.9949,             0.85011,            0.013574,           0.0031131,          0.00014515,           0.0065515,           0.0065515,           0.0065515
                 211,             0.01971,            0.006526,           0.0011199,              0.9979,             0.99912,             0.99486,             0.84813,            0.013628,           0.0031071,          0.00016648,            0.006535,            0.006535,            0.006535
                 212,            0.019609,           0.0063312,           0.0010435,             0.99831,             0.99799,             0.99483,             0.85643,            0.013339,           0.0031399,          0.00015592,           0.0065185,           0.0065185,           0.0065185
                 213,            0.019481,           0.0065709,           0.0013026,             0.99832,             0.99808,             0.99489,             0.84991,            0.013704,           0.0030807,          0.00013403,            0.006502,            0.006502,            0.006502
                 214,             0.01951,           0.0063442,           0.0012432,             0.99632,             0.99823,             0.99473,             0.85162,            0.013803,           0.0031996,          0.00015539,           0.0064855,           0.0064855,           0.0064855
                 215,            0.020062,           0.0064431,           0.0011119,             0.99635,             0.99824,             0.99481,             0.84291,             0.01362,            0.003177,          0.00015185,            0.006469,            0.006469,            0.006469
                 216,            0.019747,           0.0062175,           0.0013362,             0.99656,             0.99744,             0.99442,             0.84287,            0.014052,            0.003185,          0.00019505,           0.0064525,           0.0064525,           0.0064525
                 217,            0.019297,           0.0065144,           0.0011924,             0.99879,             0.99735,              0.9947,             0.85026,            0.013598,           0.0030332,          0.00015974,            0.006436,            0.006436,            0.006436
                 218,            0.019108,           0.0065926,           0.0011415,             0.99599,             0.99912,             0.99463,             0.85555,            0.013271,           0.0030545,          0.00019052,           0.0064195,           0.0064195,           0.0064195
                 219,            0.019467,           0.0065834,          0.00092718,             0.99698,             0.99823,             0.99468,              0.8543,            0.013221,           0.0030814,          0.00016075,            0.006403,            0.006403,            0.006403
                 220,            0.019155,           0.0065733,           0.0014583,             0.99828,             0.99912,             0.99488,             0.85982,            0.013069,           0.0029861,          0.00014475,           0.0063865,           0.0063865,           0.0063865
                 221,             0.01875,           0.0064589,           0.0011578,             0.99796,             0.99912,              0.9949,             0.85922,            0.013099,           0.0029749,          0.00021557,             0.00637,             0.00637,             0.00637
                 222,            0.019047,           0.0064783,            0.001002,              0.9984,             0.99852,             0.99482,             0.86544,            0.012715,           0.0029667,          0.00013108,           0.0063535,           0.0063535,           0.0063535
                 223,            0.019409,           0.0063184,           0.0011896,             0.99787,             0.99912,               0.995,             0.85336,            0.013304,           0.0030339,           0.0001244,            0.006337,            0.006337,            0.006337
                 224,            0.019048,            0.006238,           0.0011071,             0.99874,             0.99912,             0.99498,             0.84847,            0.013854,           0.0030657,          0.00013237,           0.0063205,           0.0063205,           0.0063205
                 225,             0.01956,           0.0064016,           0.0011651,             0.99995,             0.99824,               0.995,              0.8568,            0.013333,           0.0030362,          0.00012104,            0.006304,            0.006304,            0.006304
                 226,            0.019117,           0.0064747,           0.0012715,             0.99853,             0.99824,             0.99499,             0.85508,             0.01335,           0.0030768,          0.00013858,           0.0062875,           0.0062875,           0.0062875
                 227,            0.019172,           0.0062174,          0.00095194,             0.99777,             0.99576,               0.995,             0.85381,            0.013093,           0.0030393,          0.00018519,            0.006271,            0.006271,            0.006271
                 228,            0.018829,           0.0064882,           0.0010927,             0.99903,             0.99743,             0.99462,             0.86107,            0.012904,           0.0030062,          0.00014132,           0.0062545,           0.0062545,           0.0062545
                 229,             0.01867,           0.0063796,           0.0012687,             0.99726,             0.99832,             0.99477,              0.8574,            0.013219,           0.0029985,          0.00018145,            0.006238,            0.006238,            0.006238
                 230,            0.019221,           0.0062576,           0.0013502,             0.99741,             0.99743,             0.99488,             0.85074,            0.013162,           0.0030353,          0.00017325,           0.0062215,           0.0062215,           0.0062215
                 231,            0.018822,           0.0064757,           0.0012713,              0.9992,             0.99792,              0.9948,             0.84988,            0.013659,           0.0031221,          0.00014051,            0.006205,            0.006205,            0.006205
                 232,            0.019136,           0.0062224,          0.00095217,             0.99909,             0.99744,               0.995,             0.85988,            0.013156,           0.0030553,          0.00014148,           0.0061885,           0.0061885,           0.0061885
                 233,            0.018709,           0.0061512,          0.00074683,                   1,             0.99655,               0.995,             0.85846,            0.013254,           0.0030276,          0.00012345,            0.006172,            0.006172,            0.006172
                 234,            0.019159,           0.0061143,           0.0010697,             0.99594,             0.99825,              0.9949,             0.85767,            0.013188,           0.0030283,          0.00013361,           0.0061555,           0.0061555,           0.0061555
                 235,            0.018386,           0.0065238,           0.0012582,             0.99831,             0.99744,             0.99476,             0.85824,            0.013068,           0.0029976,          0.00016093,            0.006139,            0.006139,            0.006139
                 236,            0.018573,           0.0063085,          0.00099169,             0.99822,             0.99912,             0.99477,             0.85663,            0.013202,           0.0030218,          0.00014115,           0.0061225,           0.0061225,           0.0061225
                 237,            0.018993,           0.0062945,           0.0010544,             0.99794,             0.99832,             0.99494,             0.86394,            0.012903,           0.0030107,          0.00014297,            0.006106,            0.006106,            0.006106
                 238,            0.018471,           0.0062686,           0.0009137,             0.99816,             0.99743,               0.995,             0.86772,            0.012522,           0.0029475,           0.0001365,           0.0060895,           0.0060895,           0.0060895
                 239,            0.018834,           0.0064505,           0.0011285,              0.9988,             0.99743,               0.995,             0.87439,            0.012364,           0.0028752,          0.00011988,            0.006073,            0.006073,            0.006073
                 240,            0.018465,           0.0063265,           0.0013468,             0.99887,             0.99825,               0.995,             0.86962,            0.012427,           0.0028785,          0.00012216,           0.0060565,           0.0060565,           0.0060565
                 241,             0.01822,            0.006303,           0.0014844,             0.99793,             0.99823,               0.995,             0.87311,            0.012378,           0.0028812,          0.00013739,             0.00604,             0.00604,             0.00604
                 242,            0.018409,           0.0061375,           0.0012795,             0.99664,              0.9994,              0.9949,             0.87529,            0.012238,           0.0028571,          0.00013276,           0.0060235,           0.0060235,           0.0060235
                 243,            0.018117,           0.0061779,           0.0009248,             0.99724,             0.99912,             0.99483,             0.86729,            0.012424,           0.0028595,          0.00011461,            0.006007,            0.006007,            0.006007
                 244,            0.018467,            0.006277,           0.0011306,             0.99909,             0.99825,             0.99491,             0.87535,            0.012085,           0.0029077,          0.00012304,           0.0059905,           0.0059905,           0.0059905
                 245,            0.018147,           0.0059997,           0.0010606,             0.99735,             0.99825,             0.99492,             0.87576,            0.012184,           0.0029363,          0.00013077,            0.005974,            0.005974,            0.005974
                 246,            0.018322,           0.0061996,           0.0013815,             0.99826,             0.99824,             0.99473,              0.8708,            0.012298,           0.0028851,          0.00013903,           0.0059575,           0.0059575,           0.0059575
                 247,            0.017949,           0.0061999,          0.00082646,              0.9982,             0.99825,             0.99498,              0.8736,            0.012221,           0.0029231,          0.00013744,            0.005941,            0.005941,            0.005941
                 248,            0.018156,           0.0063203,          0.00083619,              0.9975,             0.99745,             0.99493,             0.87359,            0.012088,           0.0028596,          0.00013021,           0.0059245,           0.0059245,           0.0059245
                 249,            0.017759,           0.0062125,          0.00089037,             0.99872,             0.99824,             0.99494,              0.8727,            0.012206,           0.0028867,          0.00013912,            0.005908,            0.005908,            0.005908
                 250,            0.018534,           0.0062385,           0.0011049,             0.99781,             0.99825,               0.995,             0.86768,            0.012506,           0.0029512,          0.00012471,           0.0058915,           0.0058915,           0.0058915
                 251,            0.018228,           0.0061543,           0.0010683,             0.99911,             0.99825,               0.995,              0.8672,            0.012385,           0.0029355,          0.00011817,            0.005875,            0.005875,            0.005875
                 252,            0.018288,           0.0063122,          0.00097685,             0.99873,             0.99912,             0.99499,             0.86904,            0.012114,           0.0028543,          0.00012802,           0.0058585,           0.0058585,           0.0058585
                 253,            0.017991,           0.0061108,           0.0010016,             0.99831,             0.99897,             0.99498,              0.8721,            0.012159,           0.0028566,          0.00012527,            0.005842,            0.005842,            0.005842
                 254,            0.018182,           0.0061016,          0.00096616,             0.99733,             0.99743,             0.99467,             0.87236,            0.012161,           0.0028923,          0.00012583,           0.0058255,           0.0058255,           0.0058255
                 255,            0.018109,           0.0061795,           0.0010124,             0.99806,             0.99737,             0.99497,              0.8693,            0.012459,            0.002898,          0.00013971,            0.005809,            0.005809,            0.005809
                 256,            0.017982,           0.0060491,          0.00076536,              0.9992,             0.99706,               0.995,             0.87385,            0.012046,           0.0028914,          0.00013772,           0.0057925,           0.0057925,           0.0057925
                 257,            0.017577,           0.0061464,          0.00091743,             0.99996,             0.99912,               0.995,             0.87683,            0.011948,            0.002839,          0.00011811,            0.005776,            0.005776,            0.005776
                 258,            0.017971,           0.0062366,          0.00091929,             0.99941,             0.99825,               0.995,             0.87686,            0.011755,           0.0028337,          0.00011552,           0.0057595,           0.0057595,           0.0057595
                 259,             0.01773,           0.0059172,          0.00088626,             0.99802,             0.99912,               0.995,             0.87258,            0.011982,            0.002878,          0.00012398,            0.005743,            0.005743,            0.005743
                 260,            0.017666,           0.0061165,          0.00086223,             0.99911,             0.99869,               0.995,             0.87766,            0.011939,           0.0028737,          0.00012973,           0.0057265,           0.0057265,           0.0057265
                 261,            0.017874,           0.0059244,           0.0010114,             0.99799,             0.99912,               0.995,             0.88181,            0.011649,           0.0028743,           0.0001316,             0.00571,             0.00571,             0.00571
                 262,            0.017943,           0.0063427,           0.0015493,             0.99799,             0.99824,             0.99495,             0.87412,            0.011945,           0.0028753,          0.00013136,           0.0056935,           0.0056935,           0.0056935
                 263,            0.018142,           0.0060876,           0.0010231,              0.9997,             0.99824,               0.995,              0.8752,            0.011911,           0.0028508,          0.00014014,            0.005677,            0.005677,            0.005677
                 264,            0.017578,            0.006052,           0.0012894,             0.99989,             0.99737,               0.995,             0.87549,            0.011888,           0.0028577,          0.00013154,           0.0056605,           0.0056605,           0.0056605
                 265,              0.0177,            0.005938,          0.00077453,             0.99904,             0.99824,               0.995,             0.87911,            0.011673,           0.0028063,          0.00011784,            0.005644,            0.005644,            0.005644
                 266,            0.017674,           0.0059006,          0.00081185,                   1,              0.9967,               0.995,             0.88344,             0.01156,           0.0028002,          0.00012056,           0.0056275,           0.0056275,           0.0056275
                 267,             0.01783,           0.0061189,          0.00088433,             0.99989,             0.99737,               0.995,             0.88039,            0.011548,           0.0028186,           0.0001109,            0.005611,            0.005611,            0.005611
                 268,            0.017091,           0.0058707,          0.00089914,             0.99995,             0.99737,               0.995,             0.87405,            0.011866,           0.0028389,          0.00011177,           0.0055945,           0.0055945,           0.0055945
                 269,             0.01708,           0.0057102,          0.00089049,             0.99809,             0.99912,               0.995,             0.87814,            0.011654,           0.0027803,           0.0001195,            0.005578,            0.005578,            0.005578
                 270,            0.017362,           0.0060877,          0.00088441,                   1,             0.99813,               0.995,             0.88192,            0.011577,           0.0027233,          0.00011286,           0.0055615,           0.0055615,           0.0055615
                 271,            0.017505,           0.0060364,          0.00088703,             0.99973,             0.99825,               0.995,             0.88311,            0.011638,           0.0027505,          0.00010689,            0.005545,            0.005545,            0.005545
                 272,            0.017182,           0.0058798,           0.0007417,              0.9992,             0.99883,               0.995,             0.88371,             0.01152,           0.0027936,          0.00011291,           0.0055285,           0.0055285,           0.0055285
                 273,            0.017178,            0.006099,          0.00081197,             0.99979,             0.99825,               0.995,             0.88051,            0.011719,           0.0027559,          0.00011872,            0.005512,            0.005512,            0.005512
                 274,            0.017449,           0.0057981,           0.0014365,             0.99974,             0.99824,               0.995,              0.8827,            0.011725,           0.0027883,          0.00012312,           0.0054955,           0.0054955,           0.0054955
                 275,            0.017197,           0.0060907,           0.0013204,             0.99991,             0.99825,               0.995,             0.88566,            0.011476,           0.0027813,          0.00013199,            0.005479,            0.005479,            0.005479
                 276,            0.017346,           0.0058281,           0.0010608,              0.9997,             0.99824,               0.995,             0.88152,            0.011447,           0.0027094,          0.00014119,           0.0054625,           0.0054625,           0.0054625
                 277,            0.017754,            0.006007,          0.00096224,             0.99985,              0.9982,               0.995,             0.87932,            0.011591,           0.0027533,          0.00012325,            0.005446,            0.005446,            0.005446
                 278,            0.017163,           0.0057707,          0.00086587,             0.99896,             0.99912,               0.995,             0.88669,            0.011214,           0.0027015,          0.00011802,           0.0054295,           0.0054295,           0.0054295
                 279,            0.017282,           0.0059137,          0.00083485,             0.99901,             0.99912,               0.995,             0.88343,            0.011512,           0.0027012,           0.0001078,            0.005413,            0.005413,            0.005413
                 280,            0.017119,           0.0060051,          0.00088443,                   1,             0.99812,               0.995,             0.88406,            0.011549,           0.0027304,           0.0001021,           0.0053965,           0.0053965,           0.0053965
                 281,            0.017475,           0.0057955,           0.0010863,              0.9979,             0.99912,               0.995,             0.89034,            0.010989,           0.0026587,          0.00011012,             0.00538,             0.00538,             0.00538
                 282,            0.017571,           0.0060618,           0.0010842,               0.998,             0.99912,               0.995,             0.88298,            0.011374,           0.0026892,          0.00012141,           0.0053635,           0.0053635,           0.0053635
                 283,            0.017014,           0.0056345,            0.001127,              0.9992,             0.99821,               0.995,             0.88846,            0.011189,           0.0026626,          0.00012158,            0.005347,            0.005347,            0.005347
                 284,            0.017178,           0.0058828,          0.00084843,             0.99919,             0.99807,             0.99498,              0.8897,            0.011327,           0.0026931,          0.00011486,           0.0053305,           0.0053305,           0.0053305
                 285,             0.01695,           0.0060581,          0.00074324,             0.99866,             0.99824,               0.995,             0.89378,            0.011067,           0.0026948,          0.00011107,            0.005314,            0.005314,            0.005314
                 286,            0.017307,           0.0058086,          0.00078598,             0.99994,             0.99825,               0.995,             0.89402,            0.010833,           0.0027128,          0.00011897,           0.0052975,           0.0052975,           0.0052975
                 287,            0.017487,            0.005839,          0.00095702,             0.99897,             0.99911,               0.995,             0.88893,            0.011101,           0.0027335,          0.00011212,            0.005281,            0.005281,            0.005281
                 288,            0.016444,           0.0058841,          0.00085603,             0.99905,             0.99912,             0.99497,             0.88864,            0.011062,           0.0027032,          0.00011578,           0.0052645,           0.0052645,           0.0052645
                 289,             0.01724,           0.0057839,          0.00085623,             0.99911,             0.99912,               0.995,             0.88049,             0.01144,           0.0027187,          0.00011388,            0.005248,            0.005248,            0.005248
                 290,            0.016993,           0.0058695,          0.00086343,             0.99989,             0.99823,               0.995,             0.87898,            0.011519,           0.0027757,          0.00012076,           0.0052315,           0.0052315,           0.0052315
                 291,            0.017487,           0.0059809,           0.0013164,              0.9991,             0.99911,               0.995,             0.89088,             0.01106,           0.0027392,          0.00012001,            0.005215,            0.005215,            0.005215
                 292,            0.016778,           0.0058545,          0.00088268,             0.99987,             0.99825,               0.995,             0.88947,            0.011199,           0.0027004,          0.00011554,           0.0051985,           0.0051985,           0.0051985
                 293,            0.017127,            0.006057,           0.0010259,             0.99992,             0.99825,               0.995,             0.88652,            0.011248,           0.0026883,           0.0001055,            0.005182,            0.005182,            0.005182
                 294,            0.017161,           0.0059474,          0.00091525,             0.99997,             0.99825,               0.995,             0.88616,            0.011371,           0.0026979,          0.00010889,           0.0051655,           0.0051655,           0.0051655
                 295,            0.016443,           0.0056837,          0.00060036,             0.99997,             0.99825,               0.995,             0.89038,            0.010953,           0.0026375,          0.00011107,            0.005149,            0.005149,            0.005149
                 296,            0.016703,           0.0056963,          0.00075193,             0.99904,             0.99912,             0.99498,             0.89094,            0.010973,           0.0026855,          0.00010947,           0.0051325,           0.0051325,           0.0051325
                 297,            0.016721,           0.0058282,          0.00079421,              0.9991,             0.99912,               0.995,             0.89601,            0.010831,            0.002624,           9.112e-05,            0.005116,            0.005116,            0.005116
                 298,            0.016932,           0.0057542,           0.0010954,             0.99909,             0.99911,               0.995,              0.8965,            0.010809,           0.0026475,           0.0001075,           0.0050995,           0.0050995,           0.0050995
                 299,            0.016772,            0.005809,          0.00087738,             0.99909,             0.99912,               0.995,              0.8953,            0.010751,           0.0026618,          0.00011356,            0.005083,            0.005083,            0.005083
                 300,             0.01591,           0.0055406,          0.00083407,             0.99907,             0.99912,               0.995,               0.896,            0.010668,           0.0026295,           0.0001092,           0.0050665,           0.0050665,           0.0050665
                 301,            0.016533,           0.0056923,          0.00082042,             0.99898,             0.99912,               0.995,             0.89597,            0.010589,           0.0026273,          0.00010495,             0.00505,             0.00505,             0.00505
                 302,            0.017147,            0.006022,           0.0007703,             0.99989,             0.99825,               0.995,             0.89255,            0.010848,           0.0026318,          0.00010236,           0.0050335,           0.0050335,           0.0050335
                 303,            0.016478,           0.0055856,          0.00083873,                   1,             0.99784,               0.995,             0.89087,            0.010914,           0.0026019,           9.822e-05,            0.005017,            0.005017,            0.005017
                 304,            0.016377,           0.0057733,          0.00094355,                   1,             0.99783,               0.995,             0.89693,            0.010757,           0.0026095,          9.7053e-05,           0.0050005,           0.0050005,           0.0050005
                 305,            0.016227,           0.0057169,          0.00074838,             0.99993,             0.99824,               0.995,             0.89726,             0.01068,           0.0026023,          0.00010288,            0.004984,            0.004984,            0.004984
                 306,            0.017006,           0.0059436,          0.00094798,             0.99991,             0.99824,               0.995,             0.89275,            0.011023,           0.0026356,          0.00010115,           0.0049675,           0.0049675,           0.0049675
                 307,            0.016534,           0.0056344,          0.00084387,             0.99993,             0.99825,               0.995,             0.89279,            0.010982,           0.0026315,          0.00010495,            0.004951,            0.004951,            0.004951
                 308,            0.016598,           0.0059199,          0.00077875,             0.99998,             0.99823,               0.995,             0.89442,            0.010734,           0.0025999,           0.0001041,           0.0049345,           0.0049345,           0.0049345
                 309,            0.015987,           0.0054635,          0.00078842,                   1,             0.99818,               0.995,             0.89927,            0.010468,           0.0026014,          0.00010449,            0.004918,            0.004918,            0.004918
